name,category
cat.10873.jpg,0
cat.1772.jpg,0
cat.7471.jpg,0
cat.9557.jpg,0
cat.191.jpg,0
cat.5104.jpg,0
dog.8842.jpg,1
cat.5954.jpg,0
dog.2548.jpg,1
dog.5091.jpg,1
cat.2628.jpg,0
dog.3688.jpg,1
cat.9852.jpg,0
cat.4191.jpg,0
cat.1227.jpg,0
cat.2091.jpg,0
dog.4949.jpg,1
cat.9891.jpg,0
cat.6368.jpg,0
dog.50.jpg,1
cat.11410.jpg,0
cat.4959.jpg,0
dog.8758.jpg,1
dog.2218.jpg,1
dog.12286.jpg,1
dog.5743.jpg,1
dog.6747.jpg,1
cat.6715.jpg,0
cat.777.jpg,0
cat.7309.jpg,0
dog.9114.jpg,1
cat.9927.jpg,0
cat.11343.jpg,0
cat.5636.jpg,0
cat.6096.jpg,0
dog.8886.jpg,1
cat.5830.jpg,0
dog.1045.jpg,1
cat.10790.jpg,0
cat.4581.jpg,0
dog.2849.jpg,1
cat.8604.jpg,0
cat.5246.jpg,0
dog.11225.jpg,1
cat.10376.jpg,0
cat.1390.jpg,0
cat.6216.jpg,0
dog.671.jpg,1
cat.1830.jpg,0
cat.8982.jpg,0
dog.4894.jpg,1
cat.5346.jpg,0
dog.11365.jpg,1
dog.4160.jpg,1
dog.1108.jpg,1
dog.9896.jpg,1
dog.1652.jpg,1
cat.8334.jpg,0
dog.7960.jpg,1
dog.8443.jpg,1
dog.7438.jpg,1
cat.6577.jpg,0
cat.9936.jpg,0
dog.3114.jpg,1
dog.2842.jpg,1
cat.1409.jpg,0
cat.10991.jpg,0
dog.12425.jpg,1
cat.2607.jpg,0
dog.7437.jpg,1
cat.10369.jpg,0
cat.4839.jpg,0
cat.1039.jpg,0
cat.4492.jpg,0
cat.4985.jpg,0
cat.5815.jpg,0
dog.7110.jpg,1
dog.8731.jpg,1
dog.8769.jpg,1
cat.3022.jpg,0
cat.2661.jpg,0
cat.3593.jpg,0
dog.8683.jpg,1
cat.5870.jpg,0
cat.9369.jpg,0
dog.11466.jpg,1
cat.2419.jpg,0
dog.7698.jpg,1
dog.2952.jpg,1
dog.6927.jpg,1
dog.5120.jpg,1
dog.622.jpg,1
dog.7216.jpg,1
dog.1134.jpg,1
dog.8859.jpg,1
cat.11389.jpg,0
dog.10290.jpg,1
cat.10888.jpg,0
dog.7439.jpg,1
cat.3383.jpg,0
dog.8548.jpg,1
dog.11994.jpg,1
cat.7185.jpg,0
cat.477.jpg,0
cat.7596.jpg,0
dog.11292.jpg,1
cat.9527.jpg,0
dog.165.jpg,1
dog.10812.jpg,1
cat.3716.jpg,0
cat.10389.jpg,0
dog.11454.jpg,1
dog.3728.jpg,1
cat.7191.jpg,0
dog.790.jpg,1
cat.5733.jpg,0
dog.8848.jpg,1
dog.8343.jpg,1
dog.4260.jpg,1
cat.7692.jpg,0
cat.8878.jpg,0
cat.9387.jpg,0
dog.11143.jpg,1
dog.12113.jpg,1
cat.306.jpg,0
dog.7965.jpg,1
dog.10564.jpg,1
cat.5626.jpg,0
dog.632.jpg,1
dog.1466.jpg,1
cat.3303.jpg,0
dog.8547.jpg,1
cat.4231.jpg,0
dog.5456.jpg,1
dog.9982.jpg,1
dog.1612.jpg,1
dog.983.jpg,1
dog.11852.jpg,1
cat.10484.jpg,0
dog.10122.jpg,1
dog.11234.jpg,1
dog.7701.jpg,1
cat.12117.jpg,0
cat.2342.jpg,0
dog.3284.jpg,1
cat.10869.jpg,0
cat.2675.jpg,0
cat.11938.jpg,0
dog.9798.jpg,1
cat.5636.jpg,0
cat.11012.jpg,0
cat.2624.jpg,0
dog.7022.jpg,1
dog.11897.jpg,1
cat.2365.jpg,0
cat.10941.jpg,0
dog.6464.jpg,1
dog.10978.jpg,1
cat.8903.jpg,0
cat.6647.jpg,0
cat.12292.jpg,0
cat.5583.jpg,0
dog.7982.jpg,1
dog.3155.jpg,1
dog.464.jpg,1
dog.9706.jpg,1
dog.10754.jpg,1
dog.799.jpg,1
dog.4587.jpg,1
cat.10438.jpg,0
dog.9968.jpg,1
cat.5778.jpg,0
cat.8720.jpg,0
cat.1961.jpg,0
cat.6740.jpg,0
dog.4550.jpg,1
cat.6637.jpg,0
cat.3825.jpg,0
dog.8324.jpg,1
dog.11782.jpg,1
dog.9531.jpg,1
cat.9615.jpg,0
dog.1580.jpg,1
dog.7565.jpg,1
dog.4397.jpg,1
dog.12202.jpg,1
cat.7942.jpg,0
dog.1858.jpg,1
cat.4209.jpg,0
dog.6290.jpg,1
dog.2113.jpg,1
dog.3332.jpg,1
dog.4163.jpg,1
cat.11521.jpg,0
dog.10907.jpg,1
cat.8219.jpg,0
dog.12135.jpg,1
cat.2212.jpg,0
dog.8707.jpg,1
cat.6615.jpg,0
dog.4538.jpg,1
cat.6279.jpg,0
cat.4135.jpg,0
cat.6527.jpg,0
dog.8176.jpg,1
cat.8964.jpg,0
cat.8688.jpg,0
cat.3545.jpg,0
dog.3733.jpg,1
cat.2651.jpg,0
dog.12089.jpg,1
dog.7579.jpg,1
dog.421.jpg,1
cat.9916.jpg,0
dog.259.jpg,1
dog.8366.jpg,1
cat.5411.jpg,0
cat.3438.jpg,0
cat.7820.jpg,0
cat.10512.jpg,0
cat.8396.jpg,0
cat.5742.jpg,0
dog.10976.jpg,1
dog.10946.jpg,1
dog.6343.jpg,1
cat.7716.jpg,0
dog.5880.jpg,1
cat.1220.jpg,0
cat.5492.jpg,0
cat.3120.jpg,0
cat.3873.jpg,0
cat.6103.jpg,0
cat.8554.jpg,0
cat.4567.jpg,0
cat.2851.jpg,0
dog.8743.jpg,1
dog.4156.jpg,1
dog.6581.jpg,1
dog.5802.jpg,1
dog.8397.jpg,1
cat.2846.jpg,0
cat.10370.jpg,0
cat.9991.jpg,0
cat.180.jpg,0
dog.2490.jpg,1
dog.7089.jpg,1
dog.6261.jpg,1
dog.1232.jpg,1
cat.5703.jpg,0
dog.7390.jpg,1
dog.5349.jpg,1
cat.7441.jpg,0
cat.9220.jpg,0
cat.923.jpg,0
dog.4761.jpg,1
dog.7740.jpg,1
dog.4919.jpg,1
cat.5935.jpg,0
dog.3778.jpg,1
cat.8568.jpg,0
cat.4006.jpg,0
cat.10681.jpg,0
dog.4176.jpg,1
dog.10910.jpg,1
cat.10654.jpg,0
dog.6253.jpg,1
dog.7439.jpg,1
dog.11954.jpg,1
cat.10246.jpg,0
cat.2833.jpg,0
cat.8411.jpg,0
cat.10574.jpg,0
cat.2458.jpg,0
cat.12420.jpg,0
dog.10649.jpg,1
dog.10306.jpg,1
dog.844.jpg,1
cat.1293.jpg,0
dog.4290.jpg,1
dog.11870.jpg,1
dog.1447.jpg,1
cat.3435.jpg,0
cat.8635.jpg,0
dog.1676.jpg,1
dog.5641.jpg,1
cat.3200.jpg,0
dog.9843.jpg,1
cat.1905.jpg,0
dog.9334.jpg,1
cat.4168.jpg,0
dog.9365.jpg,1
cat.7100.jpg,0
dog.6951.jpg,1
dog.8547.jpg,1
cat.7580.jpg,0
cat.2799.jpg,0
cat.2922.jpg,0
cat.3778.jpg,0
cat.6380.jpg,0
dog.6788.jpg,1
dog.12232.jpg,1
dog.11473.jpg,1
dog.12348.jpg,1
dog.11508.jpg,1
cat.5317.jpg,0
cat.9518.jpg,0
dog.9554.jpg,1
dog.12157.jpg,1
dog.4031.jpg,1
cat.12315.jpg,0
dog.10339.jpg,1
dog.7311.jpg,1
cat.5671.jpg,0
cat.5444.jpg,0
dog.6549.jpg,1
cat.9090.jpg,0
cat.11768.jpg,0
dog.4100.jpg,1
cat.667.jpg,0
cat.6868.jpg,0
cat.6993.jpg,0
cat.1612.jpg,0
cat.7803.jpg,0
dog.4630.jpg,1
cat.12016.jpg,0
cat.8985.jpg,0
dog.5781.jpg,1
cat.5044.jpg,0
cat.565.jpg,0
dog.11216.jpg,1
cat.9068.jpg,0
cat.6527.jpg,0
cat.3951.jpg,0
cat.11486.jpg,0
cat.2235.jpg,0
dog.11858.jpg,1
cat.3312.jpg,0
dog.3740.jpg,1
cat.7434.jpg,0
dog.11045.jpg,1
cat.322.jpg,0
dog.6693.jpg,1
dog.3633.jpg,1
cat.4085.jpg,0
cat.7757.jpg,0
dog.11604.jpg,1
dog.1065.jpg,1
dog.721.jpg,1
cat.8681.jpg,0
dog.2888.jpg,1
cat.613.jpg,0
dog.880.jpg,1
dog.4146.jpg,1
dog.2309.jpg,1
cat.1056.jpg,0
dog.11148.jpg,1
cat.9220.jpg,0
dog.1161.jpg,1
cat.8281.jpg,0
dog.571.jpg,1
dog.11325.jpg,1
cat.1783.jpg,0
cat.9172.jpg,0
cat.7940.jpg,0
dog.3312.jpg,1
cat.9207.jpg,0
cat.6656.jpg,0
dog.8827.jpg,1
dog.4951.jpg,1
dog.4525.jpg,1
cat.750.jpg,0
cat.1977.jpg,0
dog.11768.jpg,1
dog.6042.jpg,1
cat.1316.jpg,0
cat.4835.jpg,0
dog.7124.jpg,1
cat.7229.jpg,0
dog.6918.jpg,1
cat.11276.jpg,0
dog.10962.jpg,1
cat.4854.jpg,0
dog.10986.jpg,1
dog.11694.jpg,1
dog.2029.jpg,1
cat.9042.jpg,0
dog.9953.jpg,1
dog.6260.jpg,1
cat.6560.jpg,0
dog.9808.jpg,1
cat.9969.jpg,0
cat.11719.jpg,0
dog.2039.jpg,1
dog.3313.jpg,1
cat.9294.jpg,0
cat.6549.jpg,0
dog.588.jpg,1
dog.8099.jpg,1
cat.2004.jpg,0
cat.2681.jpg,0
dog.354.jpg,1
dog.12085.jpg,1
cat.8056.jpg,0
cat.9134.jpg,0
cat.2878.jpg,0
dog.3039.jpg,1
cat.2962.jpg,0
cat.6684.jpg,0
cat.11912.jpg,0
cat.10042.jpg,0
dog.10281.jpg,1
cat.8921.jpg,0
dog.11274.jpg,1
dog.9403.jpg,1
cat.7678.jpg,0
dog.1541.jpg,1
cat.546.jpg,0
dog.6464.jpg,1
cat.2735.jpg,0
dog.5778.jpg,1
dog.20.jpg,1
cat.5037.jpg,0
dog.11173.jpg,1
dog.8106.jpg,1
dog.2611.jpg,1
cat.10561.jpg,0
dog.6991.jpg,1
dog.6760.jpg,1
dog.9330.jpg,1
dog.6639.jpg,1
cat.182.jpg,0
dog.10676.jpg,1
cat.7885.jpg,0
dog.1527.jpg,1
dog.10535.jpg,1
cat.1017.jpg,0
dog.2033.jpg,1
dog.9200.jpg,1
dog.3255.jpg,1
dog.6374.jpg,1
cat.5055.jpg,0
dog.1629.jpg,1
cat.4050.jpg,0
cat.9586.jpg,0
cat.323.jpg,0
dog.5556.jpg,1
cat.6778.jpg,0
dog.12055.jpg,1
cat.11573.jpg,0
dog.8711.jpg,1
dog.1115.jpg,1
cat.11622.jpg,0
dog.2068.jpg,1
dog.7789.jpg,1
cat.7127.jpg,0
dog.11510.jpg,1
cat.3174.jpg,0
dog.3737.jpg,1
cat.9449.jpg,0
dog.5385.jpg,1
dog.11271.jpg,1
dog.5237.jpg,1
cat.10467.jpg,0
cat.11132.jpg,0
cat.6718.jpg,0
dog.7027.jpg,1
dog.7627.jpg,1
dog.472.jpg,1
cat.10556.jpg,0
dog.12091.jpg,1
cat.1937.jpg,0
dog.9353.jpg,1
cat.6228.jpg,0
dog.10495.jpg,1
dog.3453.jpg,1
dog.5901.jpg,1
dog.6583.jpg,1
cat.7998.jpg,0
cat.2170.jpg,0
cat.3488.jpg,0
dog.8220.jpg,1
cat.372.jpg,0
dog.2856.jpg,1
dog.8111.jpg,1
cat.10697.jpg,0
dog.2074.jpg,1
dog.1332.jpg,1
cat.1495.jpg,0
cat.12297.jpg,0
dog.7846.jpg,1
dog.6681.jpg,1
cat.9684.jpg,0
cat.4853.jpg,0
cat.4730.jpg,0
dog.1472.jpg,1
cat.8224.jpg,0
dog.1238.jpg,1
cat.4490.jpg,0
cat.11675.jpg,0
dog.11196.jpg,1
dog.12325.jpg,1
cat.5487.jpg,0
cat.2132.jpg,0
cat.3717.jpg,0
cat.12334.jpg,0
cat.10592.jpg,0
dog.10761.jpg,1
cat.3172.jpg,0
cat.9183.jpg,0
dog.12283.jpg,1
cat.9284.jpg,0
cat.10146.jpg,0
cat.596.jpg,0
dog.10195.jpg,1
dog.5168.jpg,1
cat.5016.jpg,0
dog.5665.jpg,1
cat.2544.jpg,0
dog.6111.jpg,1
cat.11803.jpg,0
cat.6647.jpg,0
dog.10723.jpg,1
dog.6039.jpg,1
cat.11362.jpg,0
cat.4872.jpg,0
dog.4891.jpg,1
cat.10333.jpg,0
dog.9226.jpg,1
dog.1295.jpg,1
cat.3824.jpg,0
cat.12256.jpg,0
cat.10584.jpg,0
dog.12129.jpg,1
dog.2171.jpg,1
cat.11733.jpg,0
dog.6518.jpg,1
cat.5690.jpg,0
dog.315.jpg,1
dog.10630.jpg,1
dog.5184.jpg,1
cat.4992.jpg,0
dog.3869.jpg,1
cat.9465.jpg,0
cat.1771.jpg,0
cat.970.jpg,0
dog.7289.jpg,1
dog.12155.jpg,1
cat.8539.jpg,0
cat.5008.jpg,0
cat.3534.jpg,0
dog.3131.jpg,1
cat.12431.jpg,0
dog.10744.jpg,1
dog.1968.jpg,1
dog.5516.jpg,1
cat.11380.jpg,0
cat.5763.jpg,0
dog.10310.jpg,1
dog.10969.jpg,1
dog.1407.jpg,1
cat.12437.jpg,0
cat.10782.jpg,0
cat.1942.jpg,0
dog.8370.jpg,1
dog.6172.jpg,1
dog.10588.jpg,1
cat.10179.jpg,0
dog.5768.jpg,1
cat.7000.jpg,0
cat.2521.jpg,0
cat.2798.jpg,0
cat.6673.jpg,0
dog.8197.jpg,1
cat.2403.jpg,0
dog.2106.jpg,1
dog.6372.jpg,1
dog.11827.jpg,1
dog.7344.jpg,1
cat.1309.jpg,0
cat.9298.jpg,0
dog.9203.jpg,1
dog.10759.jpg,1
cat.7690.jpg,0
cat.343.jpg,0
cat.6985.jpg,0
cat.6771.jpg,0
cat.11832.jpg,0
cat.7562.jpg,0
cat.8195.jpg,0
cat.11523.jpg,0
dog.11234.jpg,1
dog.11095.jpg,1
dog.6893.jpg,1
cat.6946.jpg,0
dog.7110.jpg,1
dog.8976.jpg,1
dog.7615.jpg,1
dog.5197.jpg,1
dog.10918.jpg,1
dog.3313.jpg,1
dog.1906.jpg,1
dog.9870.jpg,1
dog.1944.jpg,1
dog.10255.jpg,1
cat.294.jpg,0
cat.11871.jpg,0
dog.8064.jpg,1
dog.9479.jpg,1
dog.5930.jpg,1
dog.9903.jpg,1
dog.7944.jpg,1
cat.6559.jpg,0
dog.2505.jpg,1
cat.8764.jpg,0
dog.11330.jpg,1
cat.3913.jpg,0
dog.6422.jpg,1
cat.6005.jpg,0
dog.10718.jpg,1
dog.1957.jpg,1
cat.10453.jpg,0
dog.8823.jpg,1
dog.11366.jpg,1
cat.732.jpg,0
dog.8386.jpg,1
dog.4839.jpg,1
dog.6465.jpg,1
dog.2929.jpg,1
dog.9132.jpg,1
dog.6601.jpg,1
cat.4078.jpg,0
cat.2635.jpg,0
cat.4609.jpg,0
cat.3458.jpg,0
cat.2766.jpg,0
cat.5014.jpg,0
dog.5415.jpg,1
cat.3504.jpg,0
dog.10956.jpg,1
dog.10627.jpg,1
cat.3094.jpg,0
dog.1187.jpg,1
dog.10100.jpg,1
dog.10703.jpg,1
dog.2603.jpg,1
dog.6570.jpg,1
cat.9295.jpg,0
cat.5834.jpg,0
cat.124.jpg,0
cat.9834.jpg,0
cat.11024.jpg,0
dog.10836.jpg,1
cat.3919.jpg,0
cat.5674.jpg,0
cat.4547.jpg,0
dog.11196.jpg,1
dog.9667.jpg,1
dog.8598.jpg,1
cat.10286.jpg,0
cat.3680.jpg,0
cat.896.jpg,0
dog.503.jpg,1
cat.10971.jpg,0
cat.6826.jpg,0
cat.8241.jpg,0
dog.1505.jpg,1
dog.410.jpg,1
cat.1729.jpg,0
cat.10933.jpg,0
dog.10000.jpg,1
cat.9967.jpg,0
cat.1350.jpg,0
dog.1068.jpg,1
dog.5995.jpg,1
dog.890.jpg,1
dog.12004.jpg,1
cat.6880.jpg,0
cat.10593.jpg,0
cat.11061.jpg,0
cat.766.jpg,0
dog.8560.jpg,1
dog.6187.jpg,1
dog.5611.jpg,1
dog.10535.jpg,1
cat.6631.jpg,0
cat.2074.jpg,0
cat.280.jpg,0
dog.11938.jpg,1
cat.1268.jpg,0
dog.2403.jpg,1
cat.11785.jpg,0
cat.6331.jpg,0
dog.3076.jpg,1
dog.10344.jpg,1
dog.1942.jpg,1
dog.3359.jpg,1
dog.5891.jpg,1
cat.1477.jpg,0
dog.11420.jpg,1
cat.7370.jpg,0
dog.2803.jpg,1
cat.6190.jpg,0
cat.7670.jpg,0
dog.10849.jpg,1
dog.6590.jpg,1
cat.5633.jpg,0
cat.541.jpg,0
dog.11282.jpg,1
dog.8082.jpg,1
cat.7870.jpg,0
cat.5989.jpg,0
dog.2378.jpg,1
dog.4187.jpg,1
dog.7575.jpg,1
dog.2967.jpg,1
cat.8539.jpg,0
dog.8715.jpg,1
dog.9111.jpg,1
dog.8296.jpg,1
dog.7741.jpg,1
cat.7110.jpg,0
dog.7614.jpg,1
dog.2340.jpg,1
cat.12018.jpg,0
cat.8102.jpg,0
cat.2745.jpg,0
dog.3434.jpg,1
cat.1357.jpg,0
cat.9880.jpg,0
dog.7569.jpg,1
dog.5684.jpg,1
cat.11824.jpg,0
dog.3132.jpg,1
dog.3518.jpg,1
dog.12075.jpg,1
cat.11681.jpg,0
dog.5818.jpg,1
dog.8112.jpg,1
cat.10188.jpg,0
dog.4056.jpg,1
dog.7005.jpg,1
dog.5147.jpg,1
dog.10853.jpg,1
cat.1142.jpg,0
dog.816.jpg,1
dog.8718.jpg,1
dog.4785.jpg,1
dog.8163.jpg,1
cat.11234.jpg,0
cat.6511.jpg,0
dog.8014.jpg,1
dog.10139.jpg,1
dog.4720.jpg,1
cat.7433.jpg,0
dog.11373.jpg,1
cat.4277.jpg,0
cat.9308.jpg,0
dog.2031.jpg,1
dog.6103.jpg,1
dog.1411.jpg,1
cat.5084.jpg,0
dog.8451.jpg,1
cat.5392.jpg,0
cat.5905.jpg,0
dog.878.jpg,1
dog.377.jpg,1
dog.2681.jpg,1
dog.6023.jpg,1
cat.5315.jpg,0
cat.8657.jpg,0
cat.4805.jpg,0
dog.9111.jpg,1
cat.574.jpg,0
cat.1399.jpg,0
dog.7532.jpg,1
dog.8681.jpg,1
dog.6406.jpg,1
dog.6623.jpg,1
dog.12468.jpg,1
dog.2043.jpg,1
dog.3475.jpg,1
cat.6669.jpg,0
dog.8278.jpg,1
dog.7597.jpg,1
cat.9950.jpg,0
cat.5318.jpg,0
dog.553.jpg,1
cat.184.jpg,0
dog.3818.jpg,1
dog.11059.jpg,1
dog.9915.jpg,1
cat.12103.jpg,0
cat.6520.jpg,0
dog.10359.jpg,1
dog.11461.jpg,1
cat.11455.jpg,0
cat.8544.jpg,0
cat.12101.jpg,0
cat.3184.jpg,0
dog.10182.jpg,1
cat.5784.jpg,0
cat.4534.jpg,0
dog.1589.jpg,1
dog.4649.jpg,1
dog.7933.jpg,1
dog.1344.jpg,1
dog.1478.jpg,1
dog.2548.jpg,1
cat.1451.jpg,0
cat.8408.jpg,0
cat.3053.jpg,0
cat.7432.jpg,0
dog.5846.jpg,1
dog.493.jpg,1
dog.8792.jpg,1
dog.1902.jpg,1
cat.7940.jpg,0
dog.1117.jpg,1
dog.10026.jpg,1
dog.12037.jpg,1
cat.2032.jpg,0
cat.5437.jpg,0
cat.6728.jpg,0
dog.8979.jpg,1
cat.10125.jpg,0
dog.7476.jpg,1
cat.8403.jpg,0
cat.11154.jpg,0
cat.2422.jpg,0
dog.10532.jpg,1
cat.4169.jpg,0
cat.7499.jpg,0
dog.7763.jpg,1
cat.6083.jpg,0
dog.7088.jpg,1
dog.2573.jpg,1
dog.6131.jpg,1
cat.7576.jpg,0
dog.10265.jpg,1
cat.9188.jpg,0
cat.2632.jpg,0
cat.3829.jpg,0
cat.6610.jpg,0
cat.12252.jpg,0
cat.11584.jpg,0
dog.11072.jpg,1
cat.548.jpg,0
cat.4479.jpg,0
cat.7907.jpg,0
cat.1571.jpg,0
dog.6823.jpg,1
dog.1128.jpg,1
dog.11821.jpg,1
cat.5057.jpg,0
dog.4352.jpg,1
cat.2444.jpg,0
cat.4286.jpg,0
dog.6372.jpg,1
cat.11050.jpg,0
dog.10309.jpg,1
cat.4487.jpg,0
dog.5418.jpg,1
cat.3670.jpg,0
cat.6076.jpg,0
cat.2887.jpg,0
dog.3884.jpg,1
cat.452.jpg,0
dog.9785.jpg,1
dog.59.jpg,1
cat.2959.jpg,0
dog.1515.jpg,1
dog.10025.jpg,1
cat.9572.jpg,0
cat.2175.jpg,0
cat.1903.jpg,0
dog.7687.jpg,1
dog.4663.jpg,1
dog.5731.jpg,1
dog.10160.jpg,1
dog.11868.jpg,1
cat.8641.jpg,0
dog.12100.jpg,1
cat.6340.jpg,0
cat.1020.jpg,0
cat.11903.jpg,0
dog.1330.jpg,1
cat.6457.jpg,0
dog.7513.jpg,1
cat.5534.jpg,0
dog.2288.jpg,1
cat.8640.jpg,0
cat.5292.jpg,0
cat.7456.jpg,0
dog.2852.jpg,1
cat.10132.jpg,0
cat.2448.jpg,0
dog.6983.jpg,1
dog.7231.jpg,1
dog.5218.jpg,1
cat.5935.jpg,0
dog.11501.jpg,1
cat.7650.jpg,0
dog.10141.jpg,1
dog.5568.jpg,1
dog.12151.jpg,1
cat.9414.jpg,0
dog.2674.jpg,1
cat.9298.jpg,0
cat.7930.jpg,0
dog.6117.jpg,1
dog.1644.jpg,1
cat.4793.jpg,0
cat.4260.jpg,0
cat.2358.jpg,0
cat.209.jpg,0
dog.2123.jpg,1
dog.11425.jpg,1
cat.6660.jpg,0
cat.4065.jpg,0
cat.2838.jpg,0
cat.8581.jpg,0
cat.11773.jpg,0
dog.11092.jpg,1
dog.6677.jpg,1
dog.9144.jpg,1
cat.7263.jpg,0
dog.8761.jpg,1
cat.12045.jpg,0
cat.7506.jpg,0
dog.4958.jpg,1
cat.8691.jpg,0
cat.9505.jpg,0
cat.4968.jpg,0
cat.6282.jpg,0
cat.8734.jpg,0
dog.4593.jpg,1
cat.11460.jpg,0
dog.4889.jpg,1
dog.1.jpg,1
dog.3725.jpg,1
